phase,source_epoch,epoch,pearson_aleatoric,pearson_epistemic,pearson_total,spearman_aleatoric,spearman_epistemic,spearman_total,ause_aleatoric,ause_epistemic,ause_total,ence_aleatoric,ence_epistemic,ence_total,magnitude_aleatoric,magnitude_epistemic,magnitude_total,rmse_e_atom,nll_energy
pretrain,0,0,0.3088786719061028,0.30949212899549594,0.31655750747689815,0.4176990477570979,0.3903334931628784,0.4421853355401594,0.2675928035364243,0.2985605430448055,0.2516435161772943,0.7712428332311753,0.21365613799494318,0.8464821090512246,0.007213096168007469,0.0038556654394931683,0.01106876160407206,0.048988042282661626,-1.531702505760789
pretrain,5,5,0.31921180639620317,0.17282575580504927,0.28668615914459145,0.47027254636292415,0.4053078925102541,0.4703298661680865,0.2257631204377754,0.2852847058582719,0.22572058461670907,0.6303190023877774,0.5648348964444544,0.7359744218295983,0.0015399205207139311,0.0005006580413669872,0.002040578561767179,0.027547444975673154,-2.601319680544734
pretrain,10,10,0.40680636523471025,0.30749366948962614,0.3829804954126815,0.48758776712905194,0.42020530292202607,0.4823595567950053,0.20331016961501808,0.2670829544325389,0.20810959531657552,0.6447810394185203,1.0363732234792284,0.7413313116289771,0.0011799647179340537,0.0007274362296900221,0.0019074009502786794,0.02425253941940228,-2.8956358324193956
pretrain,15,15,0.5631136665250183,0.636855148584671,0.6351270867931803,0.48011156547832545,0.3654482002444107,0.4690058037597567,0.18729992102699286,0.28583429507717634,0.1952837002318107,0.6816839463585207,0.29988830018251,0.7957757121527039,0.0014716417018088397,0.00088503167240935,0.002356673373669619,0.026842284054059008,-2.949776470540166
pretrain,20,20,0.4731259153526942,0.47452280847124667,0.4841621738775979,0.47541209812967566,0.4358845118881118,0.4713853530549622,0.1919194849641602,0.22671267511882376,0.19432017343606828,0.6746875815086837,0.24330689511255538,0.7801445010146977,0.0026688518222065614,0.0007637970545108613,0.003432648887125761,0.023193638694988594,-3.127885790825486
pretrain,25,25,0.3941938409592025,0.2478365600352577,0.34813488104132,0.43882104568426433,0.34510732997581217,0.4233065060942414,0.21737492284294757,0.29040133598200163,0.2273687918059218,0.6311710095627547,0.4630661013084701,0.7782913797448525,0.0007867235090631584,0.0003050365656275244,0.0010917600789036078,0.020567197366724934,-3.1529851561021807
pretrain,30,30,0.8303573734288918,0.9112331387774536,0.9133045993477643,0.47010436825680585,0.3788368515025187,0.45829868132556884,0.18574336546345466,0.2638043919363861,0.19260818619371795,0.6556493967554252,0.5624791016350923,0.7826030903347287,0.0015043909682338744,0.0015612040134280597,0.0030655950001347446,0.024636124914894125,-3.287338451061845
pretrain,35,35,0.39755676163910714,0.23893285974657938,0.38984843709425304,0.46693704183218765,0.41333497429296806,0.4606802200510324,0.20549892649198853,0.25100678784280345,0.20951058795566968,0.6302484058135828,0.4581789261830026,0.7394159087130243,0.0005918831199875421,0.00012373003453693514,0.0007156131545930112,0.018779151751914157,-3.393765226711035
pretrain,40,40,0.2578252146803491,0.2894707654042922,0.27845174138512924,0.47782432426020455,0.3891373819060541,0.4656718603811038,0.19307364926975762,0.26574003710436733,0.20132441658302436,0.6475714129965581,0.4467041424219303,0.7566101919283682,0.0005763866577879344,0.00017128132558803374,0.0007476679839317876,0.019289525340302115,-3.376994366005063
pretrain,45,45,0.8993863049951349,0.8881017161074702,0.8932409803150855,0.39252277842571226,0.3312241977536159,0.3812352462865449,0.23339872484398785,0.27775089762742666,0.2373035100068186,0.5880133722246164,0.5174706172059212,0.7303371534260783,0.0008820256660289487,0.0007190659891179325,0.0016010916174573867,0.020752654684213077,-3.404806363670826
pretrain,50,50,0.3473149104775044,0.0808388347171087,0.30512820161275844,0.48418229601739954,0.4019466067463938,0.47699961937738056,0.20139971902711337,0.27309169348538154,0.20766636995431653,0.6574357743913481,0.4338301581469033,0.7597335966991673,0.00046505608765439317,0.00011939557559990135,0.0005844516653333631,0.01769929258899024,-3.449038727891445
pretrain,55,55,0.4587283107310562,0.23256706122826,0.43993317396219184,0.47651228895604886,0.37391613771475923,0.4617484172372299,0.19313027459464566,0.27514586138125596,0.20512706085217475,0.6904399084683486,0.4956779373919878,0.7847167967556771,0.0006150900438518329,0.0001226975026631226,0.0007377875478747228,0.017874546509214755,-3.499846397521496
pretrain,60,60,0.4125874536237035,0.19895556540993672,0.38960022017953305,0.49534803624378354,0.4187037152119408,0.4788888494000582,0.192652133572908,0.2480893706445038,0.20250842098992838,0.6457450980449602,0.46996205240114425,0.7760041892730578,0.0004929923877296824,0.00012706349065251288,0.0006200558782651024,0.017612875237779994,-3.483896203260422
pretrain,65,65,0.9096059718969832,0.9999613234854163,0.9999696341913236,0.4580849417375774,0.40257544695003317,0.45127732356502576,0.180363757003516,0.22151642375343134,0.183467146739775,0.7447644135360071,0.34970190913649085,0.805260465933631,0.002099049228365475,0.041065340198014194,0.043164389707039647,0.06937827862442038,-3.5413518217098714
pretrain,70,70,0.1778091510605854,0.09114789342115168,0.1740814816106125,0.40658165707220195,0.35589629403512685,0.3993406952159949,0.2393402775527927,0.28537400816830316,0.24198562606895696,0.6785572218158732,0.5878933710006152,0.7905067229371295,0.0010459817667803418,0.00011354030663713047,0.0011595220765069825,0.017131985016456703,-3.5283865790313484
pretrain,75,75,0.1476047150644495,0.07084403879757059,0.13897435435009178,0.4463799185039499,0.3652138474969233,0.4308359392224589,0.21404208772547478,0.2773833850854125,0.2236236787683527,0.6469391725212941,0.36517345437837306,0.7614193060603711,0.0005752626942469123,0.00011137664429164942,0.0006866393347015401,0.01704831400957681,-3.6210306043356657
pretrain,80,80,0.2222678085145375,0.14975809383933972,0.22474947916058552,0.45689901934526184,0.3861138819782616,0.4465536241438756,0.2037860375665513,0.2610732131471416,0.21067135384154717,0.7240204643644443,0.31044354369444377,0.8110867353175119,0.0006356569755893087,0.00016276385328705716,0.0007984208321005099,0.016993078548674847,-3.5738163950103523
pretrain,85,85,0.20844974030093388,0.1595575689221377,0.21010739004727616,0.4373856570448799,0.37083332493026344,0.4257358772773291,0.21342667085459613,0.27361011220411036,0.22213905209949886,0.7004217796694339,0.5759216071733415,0.7930137137488366,0.0004898512332835799,9.01434909332329e-05,0.0005799947265627452,0.0166937593436938,-3.6210023685610295
pretrain,90,90,0.3316027090537431,0.08143643725586379,0.3136778382662387,0.4703670240025527,0.39370765491861714,0.45932438853451957,0.19877602465716865,0.25783209939353596,0.20524177365599208,0.6879085304216421,0.6560575443265435,0.7844370834032353,0.00041531244639862963,7.69980653303287e-05,0.0004923105099861823,0.016693811832936157,-3.6769182982939483
pretrain,95,95,0.4481975823340204,0.24997563831537611,0.4412027235772652,0.39324782633374333,0.3433700542501699,0.38679873289853706,0.2239848233454406,0.2611785344027393,0.22794055894135698,0.7026702340332939,0.3708038624851298,0.80396191981709,0.0012498304524651393,0.00017505405060081784,0.001424884503308167,0.01686153102981009,-3.6759095157438515
pretrain,100,100,0.42822259047701483,0.1279879898041926,0.421227739949246,0.4374977250925579,0.3621629111021569,0.427216269693641,0.20989919578223135,0.2645828387418486,0.21599221526485562,0.7203572387940819,0.6063866901979001,0.7985327564356187,0.00041313119125320556,7.052425689669804e-05,0.00048365544868594044,0.016283968494166735,-3.692536781479716
pretrain,105,105,0.9563943739653755,0.9558108818621811,0.9563228169460639,0.41699052642646134,0.34379338895022504,0.4013632128830127,0.21412667721789666,0.2689005255374115,0.22481943571645868,0.7371254787311011,0.41620423304098064,0.8324768887485098,0.008483728452160786,0.0012466565076713562,0.009730384956235502,0.019874271178434124,-3.716999769808054
pretrain,110,110,0.46484403536178964,0.22071144515459182,0.4519034334616883,0.4489529200962696,0.39537712122569457,0.445053050730968,0.20671974600810536,0.24965735152413898,0.209482174144552,0.7261782917070341,0.5274123112540301,0.8170857213800677,0.00053640037864031,9.705218927311535e-05,0.0006334525661735097,0.016097446812321604,-3.6825271861219404
pretrain,115,115,0.8978177496426671,0.8723068082761445,0.8836951862271567,0.41009806754004247,0.3471440564601856,0.40604020848604566,0.2206478832847068,0.27508520957589977,0.22420777915287438,0.674274455705046,0.32093008830745445,0.8063475113289286,0.0007960616838747865,0.0007970936766717114,0.0015931553225860444,0.01827887624654457,-3.6354257016390563
pretrain,120,120,0.45387214039222773,0.13615000944674763,0.44988644894022894,0.44277430400089,0.3786830805489028,0.43476198517759845,0.20629405812414742,0.255228640494107,0.2111363162587011,0.7027073437652309,0.6033291048460602,0.7981044500540888,0.0005777480824665417,6.605678124312704e-05,0.0006438048632539631,0.01615466820511808,-3.7995458646303417
pretrain,125,125,0.4313190234609404,0.1704078092533838,0.41559993741824414,0.43260514932803884,0.37662193808674127,0.4265454223092094,0.21259465634469032,0.2579873290873794,0.2158142747923653,0.6872932145279163,0.492946486678008,0.78518283119957,0.00045866213739715933,6.824714057706502e-05,0.0005269092783037286,0.01587032609517107,-3.8264943096965554
