phase,source_epoch,epoch,pearson_aleatoric,pearson_epistemic,pearson_total,spearman_aleatoric,spearman_epistemic,spearman_total,ause_aleatoric,ause_epistemic,ause_total,ence_aleatoric,ence_epistemic,ence_total,magnitude_aleatoric,magnitude_epistemic,magnitude_total,rmse_e_atom,nll_energy
pretrain,0,0,0.3776926261445014,0.4125296545635876,0.4014933568533899,0.57683012191707,0.4621433641166443,0.5720301976868796,0.09070523924019094,0.11826239122735613,0.09119497130200496,117.83674034407402,666.3850874197258,93.9191333624992,0.012901137393107638,0.003734844220912055,0.016635981614259072,0.9412568661616951,46.744801511526106
pretrain,5,5,0.23066870060514935,0.13738654411102122,0.20608665469158022,0.5130543065168748,0.4162469371614717,0.5010814532459917,0.09743354107701935,0.11633418339737978,0.09727431290848347,1942.5805308406837,6450.454246465571,1410.5838518340606,0.0035511395687630285,0.0015241847175791919,0.0050753243025072154,0.9423673583294353,711.3810015002132
pretrain,10,10,0.2211841993939347,0.04267099704136751,0.154727318899797,0.4971996394882764,0.41902538496426744,0.48983164697583415,0.09809017652987798,0.11677174960501256,0.09837453047985806,3042.9703774327077,9968.506890838562,2205.146434318273,0.0014868985369037545,0.00044172731832950376,0.0019286258453641493,0.9402057015881022,1114.094909230292
pretrain,15,15,0.20437411889061677,0.04769064852455448,0.14610490106308838,0.466615855930437,0.38696098091470127,0.44989240595873975,0.10330333138506337,0.12519330200796852,0.10708661145360243,3571.80694925031,9448.631723699476,2437.1585219122576,0.00148125001956505,0.0005141065682750196,0.001995356586890557,0.9406454794260678,1230.0171695935248
pretrain,20,20,0.05623002360356269,0.24943293504101344,0.06505431748567791,0.4653556115932985,0.4844005247235253,0.48919708569168746,0.10293460830852491,0.10179899977616308,0.09735288203386201,4951.544424272564,14238.494485908263,3445.3208996564676,0.0012203584374081403,0.00022455496733318796,0.001444913411689049,0.941652837442429,1743.0009375464201
pretrain,25,25,0.20814691805646404,0.2545287693717482,0.233250472412993,0.4395060411954089,0.3734298472164378,0.42505952928827,0.1065208617739509,0.12883948638488868,0.11083718544593008,5768.871036488785,15136.740679527717,3923.7060962936257,0.0010721103312233027,0.00037621246901676386,0.0014483227954788162,0.9394718965657505,1987.2818233710288
pretrain,30,30,0.17718448950260263,0.17903864769336097,0.18114403777726995,0.42889157130868893,0.4200220683959894,0.45354670429911725,0.10852833131489628,0.11930510833659747,0.1016101207327268,5691.0411301821605,10461.353317548655,3414.679512381814,0.001426214530946163,0.00042775764743869333,0.0018539721773347991,0.9390465698922128,1725.4945790031313
pretrain,35,35,0.003045932119802951,-0.0044326121044401465,0.001187215311831437,0.441139056051902,0.37414597416672324,0.4350029898954759,0.10459253486827426,0.1376753799276242,0.11153974594949473,7196.517193186349,18015.28230814099,4821.967129049845,0.0014845460649321467,0.00042227138543835283,0.0019068174499054294,0.9388987497143455,2442.5200805701734
pretrain,40,40,0.09702209460296922,-0.005509355306229602,0.06603038153358569,0.44651005151364526,0.45233789218781895,0.46436878734432147,0.10445384967062271,0.11178371760358427,0.10183276347398916,7993.126566010304,20483.478346101496,5405.418942621021,0.0025619440582742756,0.0005201546267724552,0.003082098710141145,0.9398292712256133,2741.280691624284
pretrain,45,45,0.19726775346254782,0.22087867554862267,0.19996553685738822,0.44266272724636785,0.4350713266596561,0.4555176587575208,0.10443800002344737,0.12028976801566246,0.1053693276116145,7162.484266105178,17377.327957950733,4798.352056567716,0.004378232965643474,0.0005330444110808002,0.0049112773611755985,0.9393169036144334,2428.7393337365984
pretrain,50,50,0.05541437970674271,0.13202840809852778,0.061377117077915336,0.42818991961932173,0.3963407782685887,0.4294288672373203,0.10698383050246232,0.12612478946555006,0.10904418307890215,8841.959448400414,21186.483001028446,5922.921349788372,0.0006652226099980908,0.00012384383722069287,0.0007890664448219468,0.9394265904547507,2995.1535777585746
pretrain,55,55,0.06961693540807738,0.20565034849818054,0.07847733660208776,0.41887473804669983,0.463057798779038,0.4489885868463094,0.10822360093115552,0.10903809178194294,0.10416250181996226,8685.578596789666,16836.958262070853,5419.961503388778,0.0005842702647178157,0.00012473492001035993,0.0007090051813345781,0.9378980712213725,2743.0901591685533
